x,y,z
136.89684509277345,174.3070526123047,32.64714431762695
305.67,174.34,32.0
183.90548156738282,177.19246887207032,32.2220458984375
254.19318115234375,177.51236877441406,31.658912658691406
177.95904663085938,180.24298706054688,32.9879264831543
14.49,184.57500000000002,32.0
256.67503051757814,187.8764489746094,31.80515480041504
332.695,188.485,32.0
277.69285278320314,188.7606658935547,31.92133331298828
230.18103515625,190.10055908203125,32.11802673339844
58.836467895507816,192.2400897216797,32.615577697753906
308.07214111328125,194.5064404296875,31.7707633972168
73.51409393310547,194.67965637207033,31.862993240356445
55.83438461303711,194.79687438964845,31.81842041015625
339.595,194.81,32.0
158.70000000000002,195.5,32.0
258.2238806152344,196.16518066406252,32.15107345581055
259.67,197.11,32.0
199.54009094238282,197.18428955078127,32.21395492553711
62.10165649414063,198.8158380126953,32.11206817626953
79.87485595703126,198.90729614257813,32.57709884643555
33.37262939453125,200.0885028076172,31.791624069213864
307.7734948730469,200.4361700439453,32.453575134277344
196.79748413085937,201.59834106445314,32.006446838378906
251.5778015136719,201.72513305664063,31.967432022094727
128.225,202.4,32.0
183.6513641357422,206.1494744873047,32.05062484741211
220.32149780273437,209.33456176757812,31.949148178100586
11.12485408782959,210.35205627441408,31.620588302612305
159.39000000000001,210.91,32.0
51.52,211.14000000000001,32.0
273.69132446289063,211.73185974121094,31.937828063964844
118.33500000000001,212.75,32.0
328.758046875,212.62712463378907,31.842348098754883
85.18139282226564,212.7597705078125,32.20454406738281
28.769697189331055,213.5855889892578,31.75970268249512
214.10085693359375,214.08917724609375,32.120819091796875
271.40000000000003,216.89000000000001,32.0
150.19322875976565,218.90741333007813,32.32902145385742
43.7252229309082,218.89066589355468,31.74605178833008
284.5324328613281,220.65363891601564,31.748939514160156
56.925000000000004,221.375,32.0
195.52640563964846,221.80226318359377,32.2911376953125
237.51832153320314,222.06038146972656,32.53876495361328
252.37934814453126,224.42450744628908,31.91277313232422
298.755625,226.00467651367188,32.3979377746582
313.2284143066406,226.39246459960938,31.846080780029297
15.759358825683595,226.7608380126953,32.05706787109375
38.388086547851564,226.5442022705078,32.228172302246094
297.640439453125,229.48133483886718,32.040775299072266
218.27,229.88500000000002,32.0
296.51160888671876,230.06867431640626,32.30931091308594
46.81716751098633,230.65765625,32.14350509643555
88.73150543212891,230.44999084472659,31.941082000732425
258.3953698730469,231.9202276611328,33.73430252075195
130.98142028808596,232.14920288085938,31.925167083740234
293.642392578125,232.2481573486328,32.77991485595703
313.2443054199219,232.1140655517578,31.830537796020508
17.113674392700197,232.4312139892578,31.915573120117188
101.56451995849609,233.00941467285156,31.98956298828125
149.655654296875,233.40037536621094,32.390472412109375
310.1838623046875,233.59021240234375,31.573638916015625
224.9331494140625,235.1542517089844,32.498992919921875
221.80031188964844,236.0383984375,31.627450942993164
203.393447265625,235.8130310058594,32.88554382324219
105.14670959472657,236.41765136718752,31.91552734375
247.79900146484377,236.81526611328127,31.950830459594727
299.575,237.47500000000002,32.0
256.105,237.82000000000002,32.0
127.35824645996094,237.99915405273438,32.34514236450195
123.84758789062501,238.30571777343752,32.1333122253418
151.28735717773438,238.88057739257815,31.941667556762695
273.44840942382814,239.0943493652344,32.22831344604492
100.10640502929688,0.5425596833229065,32.55521011352539
180.99747802734376,14.65412364959717,32.140865325927734
166.20509765625002,36.35933044433594,32.35485076904297
197.64952575683594,42.107649383544924,32.20486831665039
196.91287719726563,46.438286590576176,32.833919525146484
44.46885192871094,46.71206085205078,33.0609245300293
28.184868774414063,48.33431259155274,32.07184600830078
56.24294555664063,50.223316040039066,32.78768539428711
46.805,56.925000000000004,32.5
329.7322619628906,64.52837829589843,32.20185470581055
14.65661891937256,76.42997985839844,32.65391159057617
21.974838943481448,76.48637084960937,32.485294342041016
14.549694328308107,78.16550140380859,32.780208587646484
149.23340270996096,81.68361419677734,33.00661849975586
201.36127990722656,85.29444152832032,32.441734313964844
203.895,86.71000000000001,32.5
198.66662719726563,90.05345794677734,33.3831787109375
37.37175720214844,93.91052734375,32.290245056152344
249.10106201171877,93.8470541381836,32.166015625
287.16690429687503,94.03004058837891,32.41597366333008
167.28027465820313,96.92637145996095,32.80687713623047
245.99353515625,97.88780487060548,32.925662994384766
176.56481201171877,100.94809356689454,32.379844665527344
275.8079028320313,101.61636260986329,32.28974914550781
229.19500000000002,104.075,32.5
67.07184783935547,104.5544287109375,32.66249465942383
232.0077130126953,105.96801483154297,32.91414260864258
139.84,107.75500000000001,32.0
257.01281494140625,109.20052978515625,32.60564041137695
206.655,109.71000000000001,32.5
166.84322692871095,110.36279205322266,32.367431640625
206.31,110.515,32.5
207.345,111.435,33.0
209.66091918945312,111.2625,32.47334289550781
63.49859344482422,112.69893310546875,32.498077392578125
38.680026092529296,113.20434631347658,32.506778717041016
23.382160568237307,115.83551177978516,32.483333587646484
345.3369140625,118.3907733154297,32.69883728027344
301.58926879882813,118.69694396972656,32.58543014526367
340.975,120.06,32.5
286.728466796875,120.64579528808595,32.76694107055664
338.66259033203124,122.47862182617187,32.97813034057617
72.32569274902345,123.39193969726563,32.60075759887695
338.08770263671875,124.9115203857422,33.07384490966797
158.77977844238282,126.5456658935547,32.45320510864258
323.6522546386719,127.8617645263672,32.32319259643555
47.634728088378914,129.44874206542968,32.142391204833984
69.25927642822266,130.44482849121096,32.48344039916992
334.765,131.215,32.5
292.79,132.595,33.0
247.1314343261719,133.8347314453125,32.54541778564453
324.4247985839844,134.3551794433594,32.90834045410156
300.725,135.70000000000002,32.0
278.25898071289066,139.74635192871094,32.91336441040039
95.12649230957031,139.80755798339845,32.59148406982422
172.96,140.53,32.5
65.665,140.875,32.5
143.60554809570314,142.48366638183595,32.48785400390625
306.2811059570313,142.30664611816408,32.63345718383789
111.75760925292968,144.06443908691406,32.471351623535156
72.32393798828126,144.33347900390626,32.59436798095703
44.50543167114258,145.4748876953125,32.52250289916992
148.94886474609376,147.93852966308594,32.321956634521484
270.8421264648438,148.88285766601564,32.39146423339844
341.20500000000004,148.81,32.0
243.01903320312502,153.6519744873047,32.14126205444336
4.95263277053833,156.0752429199219,32.890132904052734
355.3781042480469,156.53896301269532,33.165199279785156
60.82268157958985,157.0929479980469,32.5015869140625
345.69,157.32,33.0
265.0670263671875,160.4065399169922,32.05229568481445
236.06234741210938,161.1005828857422,32.35631561279297
30.999192657470704,161.70989196777344,32.93855667114258
89.148359375,163.43115783691408,32.277950286865234
99.2548828125,163.4353973388672,32.499393463134766
317.4095739746094,164.06106079101562,32.93492126464844
329.3147692871094,164.67896118164063,32.18570327758789
331.2,165.255,32.5
326.62299438476566,166.33253540039064,33.15114212036133
169.5279266357422,167.81817199707032,33.022071838378906
326.0401892089844,167.77581909179688,33.14850616455078
252.425,168.705,32.5
67.27615112304687,169.47842834472658,32.69316864013672
169.625,169.74,32.5
8.369679679870606,170.06847717285157,32.94933319091797
254.29652954101564,170.284677734375,32.67010498046875
169.6620184326172,170.77060607910158,32.153900146484375
105.23256652832033,171.50860229492187,32.84563446044922
170.01135620117188,171.62740661621095,32.9732666015625
33.480680541992186,174.22956237792968,32.40089797973633
